3910,Dancer in the Dark (2000),3.845473684210526,4750.0
60145,"Penalty, The (1920)",3.4,10.0
93748,Eden of the East the Movie I: The King of Eden (Higashi no Eden Gekijoban) (2009),3.5285714285714285,70.0
2070,Tender Mercies (1983),3.947724810400867,1846.0
90114,I Dream Too Much (1935),0.5,1.0
88205,Feast of All Saints (2001),2.0,3.0
3128,"Map of the World, A (1999)",3.259375,320.0
1035,"Sound of Music, The (1965)",3.800950215693133,17154.0
6555,On the Run (2002),3.2162162162162162,37.0
155756,Hibernation (2005),3.875,4.0
191751,My Ordinary Love Story (2014),3.5,1.0
170453,Carnage: Swallowing the Past (2017),3.5625,8.0
150604,Moonwalkers (2015),2.9696969696969697,66.0
104581,Polite People (Kurteist fólk) (2011),3.5,1.0
2875,Sommersby (1993),3.0871559633027523,2180.0
167854,"Dana Carvey: Straight White Male, 60 (2016)",3.09375,16.0
71139,Paraíso Travel (2008),3.5,12.0
78062,Puppet Master vs. Demonic Toys (Puppet Master 9) (2004),1.8333333333333333,15.0
175973,Bye Bye Germany (2017),3.7,5.0
2415,Violets Are Blue... (1986),2.8846153846153846,78.0
109457,When Pigs Have Wings (2011),3.619047619047619,21.0
172615,The Marriage Of A Young Stockbroker (1971),3.5,1.0
130042,Found (2012),2.9285714285714284,7.0
162058,Grandmaster (2012),3.5,3.0
368,Maverick (1994),3.4052178959586366,18954.0
53038,Red Dust (1932),3.579710144927536,69.0
161782,Sx_Tape (2014),1.75,2.0
101476,Big Girls Don't Cry... They Get Even (Stepkids) (1992),3.0,7.0
81788,"Next Three Days, The (2010)",3.715217391304348,1610.0
181125,Jack Reed: A Search for Justice (1994),3.0,2.0
116955,The Wild World of Lydia Lunch (1983),2.5,1.0
157228,El juego de la verdad (2004),3.25,2.0
161230,Dirty Gertie from Harlem U.S.A. (1946),2.5,1.0
142991,Mediterranea (2015),3.6666666666666665,6.0
123579,That Certain Woman (1937),2.375,4.0
182045,Dog Watch (1945),3.0,1.0
84387,Boogie Woogie (2009),2.8260869565217392,23.0
98279,"Fantastic Fear of Everything, A (2012)",3.100806451612903,124.0
5819,Interview with the Assassin (2002),3.2264150943396226,53.0
145452,L'Insegnante Balla… Con Tutta La Classe (1979),2.5,1.0
3703,"Road Warrior, The (Mad Max 2) (1981)",3.6429783812756833,11194.0
874,Killer: A Journal of Murder (1995),3.0535714285714284,84.0
170637,Viceroy's House (2017),3.4642857142857144,14.0
134228,A Man Could Get Killed (1966),2.25,2.0
171235,Phobia 2 (2009),2.5,2.0
483,King of the Hill (1993),3.767255216693419,623.0
118496,A Cinderella Story: Once Upon a Song (2011),3.248,125.0
139219,Trucks (1997),2.4444444444444446,9.0
133377,Infini (2015),2.8084415584415585,154.0
5129,Big Bad Love (2001),2.423076923076923,39.0
93035,"Great Sinner, The (1949)",3.0,4.0
117553,House Hunting (2013),3.5,5.0
184713,SPF-18 (2017),1.9,5.0
142416,Aloha Bobby and Rose (1975),2.75,2.0
4646,Greenfingers (2000),3.6214622641509435,424.0
174823,Santoalla (2016),3.5,2.0
140783,"Helga, She Wolf of Spilberg (1977)",3.0,1.0
8901,Flashpoint (1984),3.306451612903226,31.0
140024,My Friends Act III (1985),2.8333333333333335,6.0
163024,Figli – Hijos (2001),3.6666666666666665,3.0
145935,"Peanuts Movie, The (2015)",3.202830188679245,424.0
179285,Tragedy Girls (2017),3.048780487804878,41.0
153548,Fight Club: Members Only (2006),1.5,6.0
26450,Treasure of the Yankee Zephyr (1981),3.25,6.0
160816,Die Reise (1986),3.0,1.0
149868,Chandu on the Magic Island (1935),0.5,1.0
7521,Mercy (2000),2.861111111111111,36.0
165117,Louis Theroux: Savile (2016),3.3333333333333335,15.0
82593,How to Seduce Difficult Women (2009),2.2,5.0
6233,Born Yesterday (1993),2.803030303030303,231.0
7751,Strange Cargo (1940),3.3529411764705883,17.0
172799,"Mary Poppins, Goodbye (1983)",3.185185185185185,27.0
8740,"Lower Depths, The (Donzoko) (1957)",3.6411290322580645,124.0
83835,"Frozen North, The (1922)",3.176470588235294,17.0
151455,Eddie the Eagle (2016),3.6081349206349205,504.0
160126,Into Pitch Black (2000),3.4,5.0
140231,Zeitoun (2015),4.0,1.0
171327,Mifune: The Last Samurai (2016),3.4444444444444446,9.0
91770,Private Hell 36 (1954),3.0,7.0
165531,"Silent Night, Deadly Night 4: Initiation (1990)",1.8333333333333333,3.0
84985,"Magus, The (1968)",2.85,10.0
6969,"Dernier Combat, Le (Last Battle, The) (1983)",3.364,125.0
2507,Breakfast of Champions (1999),2.604040404040404,495.0
166635,Passengers (2016),3.537236084452975,2605.0
169694,Magnus (2016),3.933333333333333,15.0
86434,Wrong Rosary (Uzak ihtimal) (2009),3.2,5.0
121003,Winter of Discontent (2012),2.75,2.0
187933,Priyamanavale (2000),1.5,2.0
162886,Scott Hall: Living on a Razor's Edge,4.0,1.0
31349,I Married a Witch (1942),3.325,80.0
4025,Miss Congeniality (2000),3.0499561467621694,13682.0
173029,Hercules and the Captive Women (1961),3.0,1.0
143037,30 Days Until I'm Famous (2004),3.5,2.0
88067,"Happiness Is a Warm Blanket, Charlie Brown (2011)",3.4,20.0
5497,Our Man Flint (1965),3.3250517598343685,483.0
49220,For Your Consideration (2006),3.0544354838709675,496.0
27163,Something Is Happening (Kuch Kuch Hota Hai) (1998),3.76,100.0
82915,"Tiger's Tail, The (2006)",2.6875,8.0
184253,The Cloverfield Paradox (2018),2.7569060773480665,362.0
2829,"Muse, The (1999)",2.789949181253529,1771.0
87055,Tomorrow We Move (Demain on déménage) (2004),3.5714285714285716,7.0
44597,Youth of the Beast (Yaju no seishun) (1963),3.603448275862069,58.0
193131,Mary & Tim (1996),5.0,1.0
177445,The Passage (1986),2.75,2.0
84847,Emma (2009),3.9012987012987015,385.0
25990,It Should Happen to You (1954),3.4285714285714284,21.0
136896,The Flying Doctors of East Africa (1969),2.6666666666666665,3.0
66861,César (1936),3.1363636363636362,11.0
91494,What Price Glory (1926),3.6666666666666665,3.0
60030,Spiral (2007),3.2375,40.0
113022,The Visitor (1979),2.7058823529411766,34.0
145636,Double Face (1969),3.0,1.0
116012,The Young Savages (1961),4.0,4.0
5428,Cheech & Chong's The Corsican Brothers (1984),2.4824324324324323,370.0
176939,Gook (2017),3.0,10.0
7268,Love at Large (1990),2.9565217391304346,23.0
115529,Judgement Day (1983),3.0,1.0
966,A Walk in the Sun (1945),3.448905109489051,137.0
152007,Ho ucciso Napoleone (2015),3.25,2.0
165853,Cameraperson (2016),3.4166666666666665,12.0
193637,Giant Little Ones (2018),4.5,1.0
130640,貞子3D (2012),2.1363636363636362,11.0
4807,Spring Break (1983),2.3366666666666664,150.0
176801,Suspiria (2017),2.875,4.0
3519,Force 10 from Navarone (1978),3.302430243024302,1111.0
32591,Look at Me (Comme une image) (2004),3.410179640718563,167.0
132296,The Outsider (1981),2.6666666666666665,6.0
110607,Dinoshark (2010),2.0833333333333335,6.0
176479,What Have You Done Today Mervyn Day? (2005),3.0,1.0
160402,Rags (2012),3.7857142857142856,7.0
139403,The Right Distance (2007),3.8333333333333335,3.0
118266,Norwegian Ninja (2010),1.8333333333333333,3.0
131353,Cattle Annie and Little Britches (1981),2.25,2.0
33994,Silent Witness (Do Not Disturb) (1999),3.0,3.0
178641,Chasing the Dragon (2017),3.357142857142857,7.0
190233,The Three from the Filling Station (1930),4.0,1.0
165945,The Last Ronin (2010),2.75,2.0
112171,"Equalizer, The (2014)",3.6195193929173692,2372.0
86756,"Idiot Returns, The (Návrat idiota) (1999)",3.0,7.0
4830,Brubaker (1980),3.527204502814259,533.0
43608,Panic in Year Zero! (1962),3.34375,32.0
170913,Here Alone (2016),3.227272727272727,33.0
180803,Nationale 7 (2000),3.5,1.0
71300,"Conspiracy of Torture, The (Beatrice Cenci) (1969)",3.0,1.0
91425,"Suspect, The (1944)",3.25,8.0
174915,"Byron, Ballad for a Daemon (1998)",0.5,1.0
192671,Liberace: Behind the Music (1988),3.25,2.0
133883,Suzanne (2013),3.0833333333333335,6.0
118013,The Iron Petticoat (1956),3.0,1.0
5957,Two Weeks Notice (2002),3.226731301939058,3610.0
155641,A More Perfect Union (1989),2.5,2.0
65435,Open Season 2 (2008),2.7392241379310347,232.0
92437,Toast (2010),3.1956521739130435,69.0
158631,Pero Kvrzica's Comradeship (1970),3.0,2.0
149086,Found in Time (2012),2.0,2.0
3220,Night Tide (1961),3.0,22.0
161161,Living in the Age of Airplanes (2015),3.0,2.0
7843,Lammbock (2001),3.6586206896551725,145.0
8602,Shadows (1959),3.721590909090909,176.0
8924,I Wanna Hold Your Hand (1978),3.314814814814815,81.0
187703,Unna ja Nuuk (2006),2.0,1.0
136988,The Good Mistress (2014),5.0,1.0
118036,Crooks Anonymous (1962),2.5,2.0
6532,Up the Sandbox (1972),2.359375,32.0
103753,"Human Behavior Experiments, The (2006)",3.875,12.0
156929,Dr. Kildare's Strange Case (1940),2.5,2.0
93909,Yumurta (Egg) (2007),3.05,10.0
154560,Dreamland (2007),1.75,2.0
68954,Up (2009),3.973415445817236,26143.0
135539,Aurora (2015),1.6923076923076923,13.0
183517,Nanami: The Inferno of First Love (1968),2.75,2.0
127581,Poetical Refugee (2000),3.1666666666666665,3.0
118220,"Mayday at 40,000 Feet! (1976)",2.5,1.0
91655,April in Paris (1952),3.25,6.0
149408,Mobile Suit Gundam F91 (1991),3.0,4.0
142002,"Young, Violent, Dangerous (1976)",2.5,1.0
6279,"Good Thief, The (2002)",3.3533916849015317,457.0
121141,A Cry in the Wild (1990),3.0833333333333335,6.0
299,Priest (1994),3.7248175182481753,2740.0
116403,The Third Half (2012),4.125,4.0
166520,Disco Polo (2015),4.0,1.0
88688,Drive-In Horrorshow (2009),3.0,1.0
83927,Lucky Jordan (1942),3.0,1.0
4623,Major League (1989),3.4880427211516136,4307.0
110262,The Other Side of the Mountain: Part II (1978),2.5,1.0
169280,The Fourth Annual 'On Cinema' Oscar Special (2016),4.0,1.0
3496,Madame Sousatzka (1988),3.242914979757085,247.0
171741,"Dzhentlmeny, Udachi! (2012)",1.125,12.0
144256,Running Turtle (2009),3.5,10.0
118864,A Husband of Round Trip (1957),3.5,1.0
72013,David Copperfield (2000),3.423076923076923,13.0
1265,Groundhog Day (1993),3.8854931922813205,40836.0
7383,Shade (2003),3.1885245901639343,183.0
6302,Beginning of the End (1957),2.1923076923076925,39.0
170821,Life Upside Down (1964),3.1666666666666665,3.0
152214,Terug Naar Morgen (2015),3.5833333333333335,6.0
897,For Whom the Bell Tolls (1943),3.646560846560847,945.0
169188,Katherine Ryan: In Trouble (2017),3.3333333333333335,15.0
175145,Whose Streets? (2017),3.0,6.0
92046,Contact High (2009),3.3,10.0
140369,War Arrow (1954),5.0,2.0
1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.133481206891313,65822.0
97382,Under the Boardwalk: The Monopoly Story (2010),2.9285714285714284,7.0
43838,Troll (1986),2.6666666666666665,78.0
122015,Sergio (2009),4.0,2.0
189267,Puppylove (2013),1.5,1.0
79741,See What I'm Saying: The Deaf Entertainers Documentary (2010),3.5,1.0
130364,Born Winner (1976),2.0,1.0
65780,"Man, The (1972)",3.1666666666666665,3.0
107617,Red Obession (2013),3.0357142857142856,14.0
181585,Plug Love (2017),3.5,1.0
120934,Korengal (2014),3.75,30.0
118105,Trailer Park Boys: Live at the North Pole (2014),2.15625,16.0
167532,An Interesting Story (1904),4.071428571428571,7.0
30981,Wetherby (1985),3.269230769230769,26.0
3542,Coming Apart (1969),2.5,18.0
53406,Go (2001),3.46875,64.0
136275,Il tassinaro (1983),3.0,1.0
164657,Tectonic Plate (2016),4.0,1.0
110032,Blondes at Work (1938),3.0,1.0
121463,The End (2012),2.5625,8.0
74382,Black Legion (1937),3.0416666666666665,12.0
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",3.607843137254902,102.0
111113,Neighbors (2014),3.220452209660843,1946.0
27876,Schultze Gets the Blues (2003),3.3686131386861313,137.0
3105,Awakenings (1990),3.764964273163875,8537.0
193775,La tour 2 contrôle infernale (2016),2.0,1.0
155549,Borderline (1930),3.3,5.0
170223,Psycho Cop Returns (1993),2.0,1.0
102350,"Brooklyn State of Mind, A (1998)",3.0,1.0
179607,A Moving Romance (2017),4.75,2.0
147338,Night of the Living Dead: Darkest Dawn (2015),1.6666666666666667,3.0
153456,Goshogaoka (1998),2.5,1.0
5359,Rambling Rose (1991),3.455592105263158,304.0
159091,The Last Straight Man (2014),2.5,4.0
51106,Shooting Gallery (2005),2.5833333333333335,6.0
98693,"Yes, But... (Oui, mais...) (2001)",3.75,4.0
191475,The Best Two Years (2003),3.0,1.0
164013,Herostratus (1967),4.0,4.0
114931,Benigni (2009),3.2,5.0
46322,Jet Li's Fearless (Huo Yuan Jia) (2006),3.776869893148963,1591.0
5336,Cuba (1979),2.89,50.0
149454,Ghost (2010),3.0,1.0
141542,Race to Nowhere (2009),3.8333333333333335,6.0
177261,Jackals (2017),2.5,8.0
175237,The Gnomes' Great Adventure (1987),3.5,1.0
173627,Manitou's Shoe (2001),3.875,16.0
76291,Karan Arjun (1995),2.9722222222222223,18.0
190049,Report (1967),2.5,1.0
2185,I Confess (1953),3.4958100558659218,358.0
77303,American Virgin (2009),2.3372093023255816,43.0
3013,Bride of Re-Animator (1990),2.890595009596929,521.0
140323,Memories (2013),3.3333333333333335,6.0
160724,They Will Have To Kill Us First,3.5,1.0
124384,The Glass Wall (1953),2.0,1.0
107640,"Glass Agency, The (Ajans-E Shisheh-I) (1999)",4.0,11.0
180481,Black Hollow Cage (2017),2.9166666666666665,6.0
1288,This Is Spinal Tap (1984),4.006153598108239,18607.0
72703,Me and Orson Welles (2008),3.228395061728395,162.0
99130,Ice Cream Man (1995),2.5357142857142856,14.0
155457,Onaayum Aattukkuttiyum (2013),3.5,2.0
6739,At War with the Army (1950),2.6527777777777777,36.0
167808,Fear of the Flesh: The Making of The Fly (2005),4.5,2.0
8947,"Grudge, The (2004)",2.816165951359084,2796.0
136574,Fracture (2010),4.166666666666667,3.0
179147,Imperial Japanese Dance (1894),2.0,2.0
186461,The White Planet (2006),3.0,1.0
5106,Crossroads (2002),1.8895705521472392,1141.0
95611,Mooz-lum (2011),2.5,7.0
136206,Ninja Academy (1988),3.5,1.0
168682,Late Bloomers (2006),4.0,2.0
100050,Enola Gay and the Atomic Bombing of Japan (1995),3.5,1.0
125994,Corn on the Cop (1965),2.5,1.0
2438,Outside Ozona (1998),2.9166666666666665,18.0
171557,The Bartender (2015),2.5,8.0
2300,"Producers, The (1968)",3.850711209708991,7663.0
805,"Time to Kill, A (1996)",3.691694781422726,13931.0
69529,Home (2009),3.9696629213483146,445.0
175881,Baby Bump (2015),2.75,2.0
5750,Going Ape! (1981),2.522727272727273,22.0
62376,City of Ember (2008),3.4167910447761196,1340.0
109779,Choppertown: The Sinners (2005),4.0,2.0
171833,Surviving Life (Theory and Practice) (2010),3.6666666666666665,9.0
138322,Il rosso e il blu (2012),3.0,2.0
27692,And Starring Pancho Villa as Himself (2003),3.176470588235294,17.0
68517,"I Hate Mondays, (Nie lubie poniedzialku) (1971)",3.7142857142857144,14.0
26266,Dracula A.D. 1972 (1972),2.6666666666666665,18.0
99866,Cargo (2011),2.3333333333333335,3.0
111044,"Golden Christmas, A (2009)",1.75,2.0
57868,"Prisoner of Shark Island, The (1936)",3.25,12.0
190509,The Spy Gone North (2018),3.0,1.0
173581,The Da Vinci Treasure (2006),1.75,2.0
1771,Night Flier (1997),2.698492462311558,398.0
159022,Marching to Zion (2015),0.5,2.0
2047,"Gnome-Mobile, The (1967)",2.976470588235294,170.0
6923,Sherlock Holmes and the Voice of Terror (1942),3.3292682926829267,82.0
153985,The Girl with the Red Hair (1981),2.5,2.0
55154,Brooklyn Rules (2007),3.075,40.0
180297,The Disaster Artist (2017),3.6417682926829267,656.0
107295,"Last Ride, The (2012)",2.5833333333333335,6.0
552,"Three Musketeers, The (1993)",3.1943745030479724,15092.0
105846,Only Daughter (2013),3.5,2.0
91218,Hollywood Party (1934),2.75,2.0
99820,Pokémon the Movie: Black - Victini and Reshiram (2011),2.3333333333333335,15.0
71760,India Song (1975),2.75,10.0
162334,I Wish I Knew (2010),4.5,2.0
173213,The Goodbye Kiss (2006),3.0,1.0
1495,Turbo: A Power Rangers Movie (1997),1.4207792207792207,770.0
32361,Come and Get It (1936),3.275,20.0
165577,Behind Convent Walls (1978),2.0,1.0
6371,Pokémon Heroes (2003),1.378238341968912,386.0
92391,Grave Encounters (2011),3.229591836734694,294.0
177077,The Music of Erich Zann (1980),2.5,1.0
182275,Sunday Go to Meetin' Time (1936),3.0,1.0
127282,Suppose They Gave a War and Nobody Came? (1970),2.25,2.0
26220,"Violent City (Family, The) (Città violenta) (1970)",3.0588235294117645,17.0
1794,Love and Death on Long Island (1997),3.5127388535031847,1256.0
91954,One Trick Pony (1980),2.875,12.0
115437,Blind (2014),3.358490566037736,53.0
157067,Five Evenings (1979),3.5,9.0
176065,Polar Flight (2013),2.0,1.0
190601,The Life Coach (2009),3.0,1.0
143773,La villa del venerdì (1991),4.0,1.0
188117,Hello and Goodbye (1972),3.75,2.0
178963,The Crucifixion (2017),2.25,4.0
81949,"Romantics, The (2010)",2.460526315789474,76.0
143428,Attack of the 60 Foot Centerfolds (1995),2.5,1.0
183563,Postmen in the Mountains (1999),3.875,4.0
155802,Hindle Wakes (1927),4.25,2.0
149178,Lottovoittaja UKK Turhapuro (1976),3.125,8.0
165715,Mosquinha (1890),1.25,2.0
69483,"Not on Your Life (Verdugo, El) (Executioner, The) (1963)",3.8392857142857144,28.0
123832,Beat Girl (1961),2.75,2.0
130456,Among the Living (1941),3.0,2.0
85399,"Big Mommas: Like Father, Like Son (2011)",2.1782178217821784,101.0
38824,Mother of Mine (Äideistä parhain) (2005),3.719047619047619,105.0
5635,"Man from Elysian Fields, The (2001)",3.318407960199005,201.0
154192,Sharunas Bartas: An Army of One (2010),2.0,1.0
159620,Angel of Destruction (1994),3.5,1.0
112240,Broken Kingdom (2012),4.0,1.0
7245,Tormented (1960),2.261904761904762,21.0
131031,La liga no es cosa de hombres (1972),3.0,1.0
56626,Robin Hood (1922),3.5,31.0
26933,Fetishes (1996),3.0555555555555554,9.0
99843,Mea Maxima Culpa: Silence in the House of God (2012),3.576923076923077,26.0
108100,Honest Man: The Life of R. Budd Dwyer (2010),3.25,4.0
99452,Wish Me Away (2011),3.0,7.0
3818,Pot O' Gold (1941),2.5697674418604652,43.0
92874,Born to Be Bad (1934),3.0,6.0
140737,The Lost Room (2006),4.055357142857143,280.0
99728,Gangster Squad (2013),3.1761853448275863,928.0
31694,Bride & Prejudice (2004),3.2546403712296983,862.0
391,Jason's Lyric (1994),3.1598639455782314,441.0
145176,Mickey's Good Deed (1932),3.1666666666666665,9.0
109687,Particle Fever (2013),3.7953216374269005,171.0
153640,The Tale of the Fox (1937),3.3333333333333335,3.0
8763,"One and Only, Genuine, Original Family Band, The (1968)",2.975,20.0
131514,Ginger Ale Afternoon (1989),3.0,1.0
129490,Twins of Evil (1971),2.9615384615384617,26.0
185679,The Falls: Covenant of Grace (2016),3.75,2.0
191199,The Last Sin Eater (2007),2.0,1.0
106076,Precision: The Measure of All Things (2013),4.166666666666667,3.0
128087,Trinity and Sartana Are Coming (1972),3.5,3.0
186369,The Child of Man (1991),4.0,1.0
